timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore,bid_volume,ask_volume,total_volume
2025-01-03 01:00:00,207.0600,207.2300,205.5100,206.7600,296105.0,2025-01-03 01:59:59.999,61045611.4680,43554,148553.0,30629192.5060,0,148553.0,147552.0,296105.0
2025-01-03 02:00:00,206.7700,208.0100,206.2200,206.7200,303533.0,2025-01-03 02:59:59.999,62930210.6170,42624,149396.0,30969490.2830,0,149396.0,154137.0,303533.0
2025-01-03 03:00:00,206.7200,208.2000,206.0500,207.9300,286615.0,2025-01-03 03:59:59.999,59350714.3920,37040,158801.0,32881596.3620,0,158801.0,127814.0,286615.0
2025-01-03 04:00:00,207.9400,207.9900,206.9500,207.6200,188462.0,2025-01-03 04:59:59.999,39098846.7380,31599,80632.0,16727970.5960,0,80632.0,107830.0,188462.0
2025-01-03 05:00:00,207.6300,209.5400,207.0000,208.7800,514271.0,2025-01-03 05:59:59.999,107217140.4950,58846,279249.0,58233805.7710,0,279249.0,235022.0,514271.0
2025-01-03 06:00:00,208.7700,209.8700,207.4300,207.6600,780227.0,2025-01-03 06:59:59.999,163055355.5680,79552,367488.0,76852391.2860,0,367488.0,412739.0,780227.0
2025-01-03 07:00:00,207.6600,208.6300,206.9300,207.8600,587455.0,2025-01-03 07:59:59.999,121971411.1740,60820,269511.0,55968179.9720,0,269511.0,317944.0,587455.0
2025-01-03 08:00:00,207.8600,209.8100,207.4500,209.2500,804866.0,2025-01-03 08:59:59.999,168357839.8760,75406,395357.0,82689695.2640,0,395357.0,409509.0,804866.0
2025-01-03 09:00:00,209.2600,212.8100,208.9700,211.0800,1121814.0,2025-01-03 09:59:59.999,237017638.7740,118310,607615.0,128378216.9640,0,607615.0,514199.0,1121814.0
2025-01-03 10:00:00,211.0700,211.6500,210.2100,210.9900,431829.0,2025-01-03 10:59:59.999,91092550.3030,55106,220438.0,46496513.7000,0,220438.0,211391.0,431829.0
2025-01-03 11:00:00,210.9900,214.9900,210.8400,214.3900,987460.0,2025-01-03 11:59:59.999,210370209.7950,99647,560240.0,119328487.4140,0,560240.0,427220.0,987460.0
2025-01-03 12:00:00,214.3800,214.7800,213.0800,213.2500,699647.0,2025-01-03 12:59:59.999,149642712.8540,79134,342828.0,73342946.9350,0,342828.0,356819.0,699647.0
2025-01-03 13:00:00,213.2500,214.2100,211.9200,212.7400,764177.0,2025-01-03 13:59:59.999,162691851.0430,83291,392077.0,83489767.6780,0,392077.0,372100.0,764177.0
2025-01-03 14:00:00,212.7400,218.5600,212.7400,218.1600,1597837.0,2025-01-03 14:59:59.999,345255407.0650,166878,940091.0,203072530.2650,0,940091.0,657746.0,1597837.0
2025-01-03 15:00:00,218.1500,218.3800,216.4700,217.2600,675058.0,2025-01-03 15:59:59.999,146775877.3840,92502,345688.0,75175091.3640,0,345688.0,329370.0,675058.0
2025-01-03 16:00:00,217.2700,219.6900,216.3200,217.5800,946238.0,2025-01-03 16:59:59.999,206542899.3290,111826,490734.0,107124793.7030,0,490734.0,455504.0,946238.0
2025-01-03 17:00:00,217.5800,218.1300,216.5100,217.2500,448142.0,2025-01-03 17:59:59.999,97332100.9600,60460,234898.0,51025973.9490,0,234898.0,213244.0,448142.0
2025-01-03 18:00:00,217.2500,218.4100,217.0300,217.9400,335819.0,2025-01-03 18:59:59.999,73136790.5620,44381,172977.0,37672944.2560,0,172977.0,162842.0,335819.0
2025-01-03 19:00:00,217.9300,218.4100,216.3600,216.9800,410026.0,2025-01-03 19:59:59.999,89100760.4760,52847,181881.0,39535188.1460,0,181881.0,228145.0,410026.0
2025-01-03 20:00:00,216.9900,216.9900,215.7000,215.8900,389786.0,2025-01-03 20:59:59.999,84268341.0860,46409,160843.0,34776744.7460,0,160843.0,228943.0,389786.0
2025-01-03 21:00:00,215.8800,216.8400,215.7500,216.2000,270323.0,2025-01-03 21:59:59.999,58473672.5900,40368,112103.0,24253302.0360,0,112103.0,158220.0,270323.0
2025-01-03 22:00:00,216.2000,217.1800,215.9200,216.9500,262197.0,2025-01-03 22:59:59.999,56774707.6650,29718,134467.0,29125433.8390,0,134467.0,127730.0,262197.0
2025-01-03 23:00:00,216.9500,217.9300,216.7600,217.9100,295388.0,2025-01-03 23:59:59.999,64231165.1820,35563,167168.0,36346227.0820,0,167168.0,128220.0,295388.0
2025-01-04 00:00:00,217.9200,217.9300,216.5100,216.9100,311813.0,2025-01-04 00:59:59.999,67704357.2290,43612,120973.0,26267526.4710,0,120973.0,190840.0,311813.0
2025-01-04 01:00:00,216.9000,217.9000,215.9000,217.2800,319751.0,2025-01-04 01:59:59.999,69410520.7730,43295,163898.0,35588979.5890,0,163898.0,155853.0,319751.0
2025-01-04 02:00:00,217.2800,218.0800,216.1100,217.3500,297449.0,2025-01-04 02:59:59.999,64568905.5630,38413,145332.0,31563977.5590,0,145332.0,152117.0,297449.0
2025-01-04 03:00:00,217.3400,217.6300,215.5800,216.8800,325474.0,2025-01-04 03:59:59.999,70446902.7880,40436,146973.0,31804108.7800,0,146973.0,178501.0,325474.0
2025-01-04 04:00:00,216.8900,216.8900,215.4100,216.8100,267489.0,2025-01-04 04:59:59.999,57766386.3800,34120,105162.0,22721027.7080,0,105162.0,162327.0,267489.0
2025-01-04 05:00:00,216.8100,217.3400,216.3000,217.1500,178067.0,2025-01-04 05:59:59.999,38623656.5300,28096,85997.0,18654446.6340,0,85997.0,92070.0,178067.0
2025-01-04 06:00:00,217.1500,217.8900,216.8100,217.5300,238330.0,2025-01-04 06:59:59.999,51823388.3190,31728,127702.0,27769944.5890,0,127702.0,110628.0,238330.0
2025-01-04 07:00:00,217.5400,217.7500,216.2100,216.6200,319969.0,2025-01-04 07:59:59.999,69414621.1760,29962,174496.0,37852959.0600,0,174496.0,145473.0,319969.0
2025-01-04 08:00:00,216.6100,216.6200,215.1900,215.6100,362662.0,2025-01-04 08:59:59.999,78274185.1210,42928,172554.0,37248021.9130,0,172554.0,190108.0,362662.0
2025-01-04 09:00:00,215.6100,216.3400,215.3600,215.7400,227699.0,2025-01-04 09:59:59.999,49159774.1690,31854,110402.0,23838483.2870,0,110402.0,117297.0,227699.0
2025-01-04 10:00:00,215.7500,215.8600,214.3000,215.5900,358058.0,2025-01-04 10:59:59.999,76984107.7880,42731,166940.0,35903286.1990,0,166940.0,191118.0,358058.0
2025-01-04 11:00:00,215.5900,216.6000,215.2100,216.3600,268097.0,2025-01-04 11:59:59.999,57888215.6510,30395,140377.0,30307001.8870,0,140377.0,127720.0,268097.0
2025-01-04 12:00:00,216.3600,217.1000,216.0000,216.9500,331753.0,2025-01-04 12:59:59.999,71836754.8520,40376,177360.0,38407005.5620,0,177360.0,154393.0,331753.0
2025-01-04 13:00:00,216.9600,217.5800,216.5200,216.9100,366440.0,2025-01-04 13:59:59.999,79525472.0410,42508,165964.0,36021231.0960,0,165964.0,200476.0,366440.0
2025-01-04 14:00:00,216.9100,217.0400,215.6500,215.8000,345361.0,2025-01-04 14:59:59.999,74655745.7190,39452,148561.0,32115896.6700,0,148561.0,196800.0,345361.0
2025-01-04 15:00:00,215.8000,216.5400,213.4500,214.2400,923047.0,2025-01-04 15:59:59.999,197979619.1020,98527,456485.0,97920998.4220,0,456485.0,466562.0,923047.0
2025-01-04 16:00:00,214.2400,214.9900,213.6100,214.3100,317213.0,2025-01-04 16:59:59.999,67969233.8960,44276,165164.0,35393610.7210,0,165164.0,152049.0,317213.0
2025-01-04 17:00:00,214.3100,215.6800,214.0600,215.6500,243380.0,2025-01-04 17:59:59.999,52330910.6710,32849,133406.0,28680973.2210,0,133406.0,109974.0,243380.0
2025-01-04 18:00:00,215.6500,215.8800,215.0800,215.3900,202984.0,2025-01-04 18:59:59.999,43728861.3330,26779,99814.0,21502364.4290,0,99814.0,103170.0,202984.0
2025-01-04 19:00:00,215.4000,215.7300,215.0300,215.4700,134234.0,2025-01-04 19:59:59.999,28906873.7800,19745,62355.0,13428599.5820,0,62355.0,71879.0,134234.0
2025-01-04 20:00:00,215.4800,216.7200,215.3000,216.3500,223932.0,2025-01-04 20:59:59.999,48367906.0160,28160,136008.0,29381077.1420,0,136008.0,87924.0,223932.0
2025-01-04 21:00:00,216.3400,216.5600,215.6500,215.9500,162716.0,2025-01-04 21:59:59.999,35158766.6100,24752,72598.0,15688380.2940,0,72598.0,90118.0,162716.0
2025-01-04 22:00:00,215.9600,217.1900,215.6400,217.0900,196727.0,2025-01-04 22:59:59.999,42566043.3040,21726,120826.0,26146569.3950,0,120826.0,75901.0,196727.0
2025-01-04 23:00:00,217.1000,217.1800,216.3900,216.5600,173163.0,2025-01-04 23:59:59.999,37537480.9050,23513,72203.0,15651120.3230,0,72203.0,100960.0,173163.0
2025-01-05 00:00:00,216.5700,217.8200,216.1200,216.9300,304847.0,2025-01-05 00:59:59.999,66147341.3190,36194,138731.0,30114749.5700,0,138731.0,166116.0,304847.0
2025-01-05 01:00:00,216.9400,217.0900,215.1700,215.6300,262203.0,2025-01-05 01:59:59.999,56640769.3380,34885,107515.0,23224639.4950,0,107515.0,154688.0,262203.0
2025-01-05 02:00:00,215.6300,217.3700,215.3800,216.9700,293906.0,2025-01-05 02:59:59.999,63595397.0450,35896,146259.0,31646796.4500,0,146259.0,147647.0,293906.0
2025-01-05 03:00:00,216.9600,218.8100,216.5700,217.8300,437678.0,2025-01-05 03:59:59.999,95379275.0480,52879,218051.0,47513764.2010,0,218051.0,219627.0,437678.0
2025-01-05 04:00:00,217.8300,218.9800,217.7300,217.8500,364316.0,2025-01-05 04:59:59.999,79550507.0750,46874,183414.0,40055562.2250,0,183414.0,180902.0,364316.0
2025-01-05 05:00:00,217.8500,217.8600,216.0400,216.3200,356465.0,2025-01-05 05:59:59.999,77313001.0070,39842,155081.0,33639706.3160,0,155081.0,201384.0,356465.0
2025-01-05 06:00:00,216.3100,216.9200,215.8300,216.4800,208532.0,2025-01-05 06:59:59.999,45137098.1500,28091,110790.0,23983359.6760,0,110790.0,97742.0,208532.0
2025-01-05 07:00:00,216.4700,216.7000,215.9500,216.3500,169134.0,2025-01-05 07:59:59.999,36597467.9640,22467,73342.0,15871644.7600,0,73342.0,95792.0,169134.0
2025-01-05 08:00:00,216.3500,216.4400,214.6100,215.0400,412489.0,2025-01-05 08:59:59.999,88802698.0910,45063,174295.0,37521794.7280,0,174295.0,238194.0,412489.0
2025-01-05 09:00:00,215.0400,215.1200,212.8000,213.1000,552498.0,2025-01-05 09:59:59.999,118165436.6750,52581,223376.0,47782875.6350,0,223376.0,329122.0,552498.0
2025-01-05 10:00:00,213.1100,214.0600,212.8400,213.9900,321898.0,2025-01-05 10:59:59.999,68720999.7140,37354,183684.0,39216519.2440,0,183684.0,138214.0,321898.0
2025-01-05 11:00:00,213.9900,214.6200,213.5900,213.8500,287200.0,2025-01-05 11:59:59.999,61472604.9950,33339,129875.0,27803087.5630,0,129875.0,157325.0,287200.0
2025-01-05 12:00:00,213.8400,214.1300,213.2000,213.5500,254067.0,2025-01-05 12:59:59.999,54279779.7620,33323,117189.0,25039988.0540,0,117189.0,136878.0,254067.0
2025-01-05 13:00:00,213.5500,214.5400,212.2700,212.5200,334563.0,2025-01-05 13:59:59.999,71383301.9070,40925,155316.0,33154884.3890,0,155316.0,179247.0,334563.0
2025-01-05 14:00:00,212.5300,213.4700,211.5400,213.1900,775255.0,2025-01-05 14:59:59.999,164593421.9170,72283,419593.0,89083320.0940,0,419593.0,355662.0,775255.0
2025-01-05 15:00:00,213.1800,213.9000,212.2700,213.4600,396665.0,2025-01-05 15:59:59.999,84567600.7340,44790,184443.0,39322624.8900,0,184443.0,212222.0,396665.0
2025-01-05 16:00:00,213.4600,214.2100,212.1000,212.3900,360061.0,2025-01-05 16:59:59.999,76719795.7720,44377,177484.0,37825275.5110,0,177484.0,182577.0,360061.0
2025-01-05 17:00:00,212.4000,213.2100,211.8800,212.5600,227113.0,2025-01-05 17:59:59.999,48265342.7800,33319,115933.0,24638480.1060,0,115933.0,111180.0,227113.0
2025-01-05 18:00:00,212.5600,212.7000,211.2700,212.3700,279612.0,2025-01-05 18:59:59.999,59270567.7780,35234,124040.0,26304158.1260,0,124040.0,155572.0,279612.0
2025-01-05 19:00:00,212.3800,213.1200,212.0900,212.7000,133765.0,2025-01-05 19:59:59.999,28460431.8360,22393,71235.0,15156489.7200,0,71235.0,62530.0,133765.0
2025-01-05 20:00:00,212.7000,213.9000,212.4300,212.9200,198581.0,2025-01-05 20:59:59.999,42320613.3520,29038,97285.0,20734060.8120,0,97285.0,101296.0,198581.0
2025-01-05 21:00:00,212.9100,213.9300,212.7400,213.7500,148192.0,2025-01-05 21:59:59.999,31605301.5360,24756,79504.0,16956934.1240,0,79504.0,68688.0,148192.0
2025-01-05 22:00:00,213.7500,214.4000,213.3100,214.0900,157034.0,2025-01-05 22:59:59.999,33590250.7660,25249,78403.0,16773868.3240,0,78403.0,78631.0,157034.0
2025-01-05 23:00:00,214.0900,214.4300,213.1300,213.3000,207065.0,2025-01-05 23:59:59.999,44263060.2820,30028,100232.0,21426903.8920,0,100232.0,106833.0,207065.0
2025-01-06 00:00:00,213.3100,214.1800,211.9100,212.0300,368791.0,2025-01-06 00:59:59.999,78527502.9830,48487,182988.0,38966643.9980,0,182988.0,185803.0,368791.0
2025-01-06 01:00:00,212.0400,215.1400,211.4100,214.5700,522938.0,2025-01-06 01:59:59.999,111422378.1610,63110,284374.0,60559981.2800,0,284374.0,238564.0,522938.0
2025-01-06 02:00:00,214.5600,216.8700,214.3800,215.4500,747349.0,2025-01-06 02:59:59.999,161157653.3790,87623,357596.0,77120047.4200,0,357596.0,389753.0,747349.0
2025-01-06 03:00:00,215.4500,216.5800,215.1500,215.5000,273860.0,2025-01-06 03:59:59.999,59111578.9860,38073,124740.0,26927753.8660,0,124740.0,149120.0,273860.0
2025-01-06 04:00:00,215.5000,216.7300,215.1900,215.7400,293395.0,2025-01-06 04:59:59.999,63324684.9060,37569,138658.0,29926682.9790,0,138658.0,154737.0,293395.0
2025-01-06 05:00:00,215.7400,216.8000,215.0500,215.4700,391194.0,2025-01-06 05:59:59.999,84439535.8100,50759,200784.0,43355403.2790,0,200784.0,190410.0,391194.0
2025-01-06 06:00:00,215.4700,215.9300,213.8400,214.8300,393685.0,2025-01-06 06:59:59.999,84508517.3530,54075,179185.0,38467047.1210,0,179185.0,214500.0,393685.0
2025-01-06 07:00:00,214.8200,215.3900,213.7700,215.1300,291628.0,2025-01-06 07:59:59.999,62601086.2370,41776,148719.0,31929681.7890,0,148719.0,142909.0,291628.0
2025-01-06 08:00:00,215.1300,216.1700,213.3000,213.9600,452117.0,2025-01-06 08:59:59.999,97079385.2420,52124,217658.0,46742756.1570,0,217658.0,234459.0,452117.0
2025-01-06 09:00:00,213.9500,214.3200,213.1000,214.3100,215708.0,2025-01-06 09:59:59.999,46107212.9640,34094,89938.0,19224570.6760,0,89938.0,125770.0,215708.0
2025-01-06 10:00:00,214.3000,215.1700,213.7200,214.9100,208972.0,2025-01-06 10:59:59.999,44828050.5540,30618,99045.0,21248705.3440,0,99045.0,109927.0,208972.0
2025-01-06 11:00:00,214.9200,216.1800,214.6900,216.1700,321474.0,2025-01-06 11:59:59.999,69334422.5100,34101,150031.0,32357703.8350,0,150031.0,171443.0,321474.0
2025-01-06 12:00:00,216.1800,217.7900,215.6400,216.7000,529537.0,2025-01-06 12:59:59.999,114833398.1290,57629,265663.0,57622422.4070,0,265663.0,263874.0,529537.0
2025-01-06 13:00:00,216.6900,218.7400,215.7100,218.5900,826763.0,2025-01-06 13:59:59.999,179780014.6980,86098,418027.0,90912479.0230,0,418027.0,408736.0,826763.0
2025-01-06 14:00:00,218.6000,222.0000,216.6100,220.9200,1470815.0,2025-01-06 14:59:59.999,322604171.1760,151451,774962.0,170022695.2720,0,774962.0,695853.0,1470815.0
2025-01-06 15:00:00,220.9300,221.8900,219.7400,221.5100,1123518.0,2025-01-06 15:59:59.999,248217123.1820,125572,536889.0,118621429.0230,0,536889.0,586629.0,1123518.0
2025-01-06 16:00:00,221.5200,223.1400,220.0600,220.7700,952094.0,2025-01-06 16:59:59.999,211132180.7660,96845,472374.0,104773057.1740,0,472374.0,479720.0,952094.0
2025-01-06 17:00:00,220.7600,220.7600,217.2700,218.6000,777497.0,2025-01-06 17:59:59.999,170065204.7290,82703,357387.0,78180784.3460,0,357387.0,420110.0,777497.0
2025-01-06 18:00:00,218.6000,219.4400,217.8000,218.7500,345533.0,2025-01-06 18:59:59.999,75571364.9300,47662,183277.0,40082228.2870,0,183277.0,162256.0,345533.0
2025-01-06 19:00:00,218.7500,220.4000,218.5000,219.9000,268818.0,2025-01-06 19:59:59.999,59051219.5110,35296,132759.0,29165279.1010,0,132759.0,136059.0,268818.0
2025-01-06 20:00:00,219.9000,220.3200,218.1200,218.4500,268129.0,2025-01-06 20:59:59.999,58784809.4350,36364,124427.0,27278628.6660,0,124427.0,143702.0,268129.0
2025-01-06 21:00:00,218.4400,218.6600,217.4000,217.7800,317176.0,2025-01-06 21:59:59.999,69124617.2640,39298,137936.0,30070086.1940,0,137936.0,179240.0,317176.0
2025-01-06 22:00:00,217.7700,218.6800,217.5300,218.4100,233702.0,2025-01-06 22:59:59.999,50950155.0310,30539,139467.0,30408709.5460,0,139467.0,94235.0,233702.0
2025-01-06 23:00:00,218.4100,218.5500,217.7300,218.1100,164149.0,2025-01-06 23:59:59.999,35796484.5830,25161,78822.0,17190109.0760,0,78822.0,85327.0,164149.0
2025-01-07 00:00:00,218.1000,219.0400,217.5500,217.6500,324738.0,2025-01-07 00:59:59.999,70877417.9480,41136,150231.0,32790755.8550,0,150231.0,174507.0,324738.0
2025-01-07 01:00:00,217.6400,218.6000,216.6600,218.0200,339600.0,2025-01-07 01:59:59.999,73862496.9790,43749,153441.0,33383032.8740,0,153441.0,186159.0,339600.0
2025-01-07 02:00:00,218.0200,218.1600,216.4300,216.4600,207048.0,2025-01-07 02:59:59.999,44951101.0170,31513,89505.0,19433175.6600,0,89505.0,117543.0,207048.0
2025-01-07 03:00:00,216.4700,217.5800,216.0900,217.2700,225787.0,2025-01-07 03:59:59.999,48944097.6730,28828,109254.0,23684246.5550,0,109254.0,116533.0,225787.0
2025-01-07 04:00:00,217.2700,217.3700,216.0800,216.0900,175357.0,2025-01-07 04:59:59.999,37981055.0250,23659,82083.0,17780571.7760,0,82083.0,93274.0,175357.0
2025-01-07 05:00:00,216.0800,216.4300,215.5800,216.4100,258716.0,2025-01-07 05:59:59.999,55874382.3510,30891,119895.0,25898172.7140,0,119895.0,138821.0,258716.0
